app_id,app_date,amount,rate_offered,term_months,status,payment_date,credit_score,risk_segment
APP-004309,2024-01-10,7600.0,0.1368,36,Paid,2027-01-12,650,Subprime
APP-004310,2022-09-25,7100.0,0.1806,36,Default,,636,Subprime
APP-004311,2023-08-21,8100.0,0.1814,36,Paid,2026-08-23,662,Subprime
APP-004312,2023-03-05,4500.0,0.1489,24,Paid,2025-03-06,572,Subprime
APP-004313,2025-02-23,9000.0,0.1615,48,Paid,2029-02-26,684,Near-Prime
APP-004314,2025-01-11,8800.0,0.1685,48,Paid,2029-01-14,679,Subprime
APP-004315,2023-08-14,7200.0,0.2205,36,Paid,2026-08-16,639,Subprime
APP-004316,2025-02-17,10000.0,0.1726,36,Paid,2028-02-20,710,Near-Prime
APP-004317,2025-04-17,5700.0,0.2212,48,Paid,2029-04-20,603,Subprime
APP-004318,2024-07-08,10300.0,0.2093,36,Paid,2027-07-11,716,Near-Prime
APP-004319,2025-05-29,8300.0,0.2086,36,Paid,2028-05-31,667,Subprime
APP-004320,2024-12-09,7300.0,0.2494,36,Paid,2027-12-12,643,Subprime
APP-004321,2023-02-11,8000.0,0.124,36,Paid,2026-02-13,659,Subprime
APP-004322,2023-07-19,7800.0,0.1563,36,Paid,2026-07-21,654,Subprime
APP-004323,2024-02-29,10400.0,0.2682,48,Paid,2028-03-03,721,Near-Prime
APP-004324,2022-10-20,5800.0,0.1671,36,Paid,2025-10-22,606,Subprime
APP-004325,2024-10-17,6500.0,0.05,48,Paid,2028-10-20,621,Subprime
APP-004326,2023-01-23,10100.0,0.1699,36,Paid,2026-01-25,711,Near-Prime
APP-004327,2024-01-26,6800.0,0.1867,36,Paid,2027-01-28,630,Subprime
APP-004328,2024-09-22,9800.0,0.05,36,Paid,2027-09-25,705,Near-Prime
APP-004329,2023-01-13,11400.0,0.2467,36,Default,,744,Near-Prime
APP-004330,2022-12-02,7200.0,0.1443,48,Paid,2026-12-05,639,Subprime
APP-004331,2023-11-27,9400.0,0.1964,36,Paid,2026-11-29,694,Near-Prime
APP-004332,2023-05-09,5700.0,0.1687,48,Paid,2027-05-12,602,Subprime
APP-004333,2022-08-26,9500.0,0.1156,36,Paid,2025-08-28,697,Near-Prime
APP-004334,2023-06-17,8400.0,0.1265,36,Paid,2026-06-19,669,Subprime
APP-004335,2023-09-09,8900.0,0.1332,48,Paid,2027-09-12,683,Near-Prime
APP-004336,2024-07-18,6700.0,0.2343,24,Paid,2026-07-20,627,Subprime
APP-004337,2025-02-12,4700.0,0.1726,36,Default,,576,Subprime
APP-004338,2022-08-07,9000.0,0.1539,24,Paid,2024-08-08,685,Near-Prime
APP-004339,2025-05-20,3900.0,0.1333,48,Paid,2029-05-23,556,Subprime
APP-004340,2024-03-22,7400.0,0.2398,36,Default,,644,Subprime
APP-004341,2024-06-13,9900.0,0.2532,48,Paid,2028-06-16,707,Near-Prime
APP-004342,2024-07-09,8400.0,0.2392,48,Paid,2028-07-12,669,Subprime
APP-004343,2023-12-09,11900.0,0.2046,24,Default,,757,Prime
APP-004344,2022-08-11,10100.0,0.1945,24,Paid,2024-08-12,711,Near-Prime
APP-004345,2023-05-15,6700.0,0.1192,36,Paid,2026-05-17,627,Subprime
APP-004346,2024-06-15,8100.0,0.1677,36,Paid,2027-06-18,661,Subprime
APP-004347,2024-04-05,7900.0,0.1458,24,Paid,2026-04-07,657,Subprime
APP-004348,2024-08-17,4800.0,0.0887,24,Paid,2026-08-19,580,Subprime
APP-004349,2023-09-09,6100.0,0.2329,36,Paid,2026-09-11,612,Subprime
APP-004350,2023-05-18,6900.0,0.1452,24,Paid,2025-05-19,631,Subprime
APP-004351,2023-04-20,3900.0,0.2398,48,Paid,2027-04-23,558,Subprime
APP-004352,2023-02-19,8100.0,0.2241,48,Default,,662,Subprime
APP-004353,2023-02-26,7500.0,0.2078,48,Default,,647,Subprime
APP-004354,2024-06-14,4700.0,0.2106,24,Paid,2026-06-16,576,Subprime
APP-004355,2024-06-14,8800.0,0.1492,24,Paid,2026-06-16,680,Near-Prime
APP-004356,2025-06-08,9400.0,0.2729,36,Paid,2028-06-10,695,Near-Prime
APP-004357,2024-08-16,8500.0,0.1822,48,Paid,2028-08-19,671,Subprime
APP-004358,2023-12-23,7400.0,0.1951,36,Paid,2026-12-25,643,Subprime
APP-004359,2023-09-28,9200.0,0.1475,36,Default,,689,Near-Prime
APP-004360,2023-08-10,9400.0,0.1334,24,Paid,2025-08-11,694,Near-Prime
APP-004361,2025-02-10,8600.0,0.2039,36,Paid,2028-02-13,675,Subprime
APP-004362,2023-01-18,6400.0,0.1909,36,Paid,2026-01-20,618,Subprime
APP-004363,2024-05-01,8600.0,0.1405,24,Paid,2026-05-03,673,Subprime
APP-004364,2023-10-12,10400.0,0.1081,36,Paid,2026-10-14,719,Near-Prime
APP-004365,2023-06-17,6800.0,0.1165,36,Paid,2026-06-19,630,Subprime
APP-004366,2023-03-29,12200.0,0.2398,36,Paid,2026-03-31,764,Prime
APP-004367,2022-08-24,6900.0,0.1493,36,Paid,2025-08-26,633,Subprime
APP-004368,2022-12-17,8100.0,0.1631,48,Paid,2026-12-20,661,Subprime
APP-004369,2023-11-01,6700.0,0.2525,36,Paid,2026-11-03,626,Subprime
APP-004370,2025-03-21,8400.0,0.1239,36,Default,,671,Subprime
APP-004371,2023-08-03,4500.0,0.1437,48,Paid,2027-08-06,572,Subprime
APP-004372,2024-04-13,6900.0,0.1416,48,Paid,2028-04-16,632,Subprime
APP-004373,2025-05-28,5800.0,0.2609,36,Paid,2028-05-30,605,Subprime
APP-004374,2023-09-12,8300.0,0.2797,24,Paid,2025-09-13,666,Subprime
APP-004375,2022-10-03,10000.0,0.2176,48,Paid,2026-10-06,709,Near-Prime
APP-004376,2023-05-24,9300.0,0.2192,24,Paid,2025-05-25,692,Near-Prime
APP-004377,2024-01-16,3300.0,0.151,48,Paid,2028-01-19,541,Subprime
APP-004378,2022-12-29,12100.0,0.2774,24,Paid,2024-12-30,762,Prime
APP-004379,2024-10-25,8600.0,0.1934,48,Paid,2028-10-28,674,Subprime
APP-004380,2023-05-02,6400.0,0.2227,36,Paid,2026-05-04,621,Subprime
APP-004381,2023-05-21,8300.0,0.1747,48,Paid,2027-05-24,667,Subprime
APP-004382,2024-09-18,8400.0,0.1666,36,Paid,2027-09-21,668,Subprime
APP-004383,2025-05-08,6700.0,0.2632,48,Paid,2029-05-11,626,Subprime
APP-004384,2023-10-06,8400.0,0.207,24,Paid,2025-10-07,669,Subprime
APP-004385,2023-01-10,6800.0,0.2526,36,Paid,2026-01-12,629,Subprime
APP-004386,2024-02-10,7200.0,0.1928,24,Paid,2026-02-11,639,Subprime
APP-004387,2022-11-20,6600.0,0.1376,48,Paid,2026-11-23,625,Subprime
APP-004388,2024-07-22,5100.0,0.1508,36,Paid,2027-07-25,588,Subprime
APP-004389,2024-01-21,8300.0,0.1851,36,Paid,2027-01-23,667,Subprime
APP-004390,2023-09-24,9200.0,0.1487,36,Paid,2026-09-26,689,Near-Prime
APP-004391,2022-07-26,9000.0,0.1246,48,Paid,2026-07-29,685,Near-Prime
APP-004392,2023-05-20,9600.0,0.2401,36,Paid,2026-05-22,700,Near-Prime
APP-004393,2025-02-26,8600.0,0.1528,36,Paid,2028-02-29,676,Subprime
APP-004394,2024-07-26,6900.0,0.1869,36,Paid,2027-07-29,633,Subprime
APP-004395,2023-06-19,9700.0,0.1948,48,Paid,2027-06-22,701,Near-Prime
APP-004396,2022-07-10,5300.0,0.1506,24,Paid,2024-07-11,592,Subprime
APP-004397,2023-02-08,6200.0,0.2525,24,Paid,2025-02-09,614,Subprime
APP-004398,2025-03-22,6100.0,0.1241,24,Paid,2027-03-24,611,Subprime
APP-004399,2022-11-28,10200.0,0.1931,36,Paid,2025-11-30,714,Near-Prime
APP-004400,2023-11-06,9900.0,0.1923,36,Paid,2026-11-08,707,Near-Prime
APP-004401,2025-05-25,9000.0,0.1773,36,Paid,2028-05-27,684,Near-Prime
APP-004402,2025-05-27,10100.0,0.1152,48,Paid,2029-05-30,713,Near-Prime
APP-004403,2024-06-16,6200.0,0.2235,36,Paid,2027-06-19,616,Subprime
APP-004404,2024-09-29,8700.0,0.2172,48,Paid,2028-10-02,677,Subprime
APP-004405,2022-08-05,7700.0,0.1462,36,Paid,2025-08-07,653,Subprime
APP-004406,2023-12-21,9700.0,0.2154,24,Paid,2025-12-22,702,Near-Prime
APP-004407,2025-04-11,7800.0,0.1987,36,Paid,2028-04-13,654,Subprime
APP-004408,2023-07-05,7200.0,0.116,48,Paid,2027-07-08,640,Subprime
APP-004409,2022-07-28,9100.0,0.1373,24,Paid,2024-07-29,687,Near-Prime
APP-004410,2025-06-06,9800.0,0.2369,36,Paid,2028-06-08,703,Near-Prime
APP-004411,2022-07-08,6700.0,0.1955,24,Paid,2024-07-09,626,Subprime
APP-004412,2022-09-11,7900.0,0.1518,36,Paid,2025-09-13,656,Subprime
APP-004413,2024-11-23,5900.0,0.1371,36,Paid,2027-11-26,607,Subprime
APP-004414,2023-06-22,3000.0,0.1542,48,Paid,2027-06-25,535,Subprime
APP-004415,2022-11-17,8400.0,0.1578,36,Paid,2025-11-19,670,Subprime
APP-004416,2023-12-10,9200.0,0.1377,36,Paid,2026-12-12,690,Near-Prime
APP-004417,2024-02-19,8500.0,0.0929,48,Paid,2028-02-22,673,Subprime
APP-004418,2023-11-14,4100.0,0.237,36,Paid,2026-11-16,562,Subprime
APP-004419,2023-05-06,7300.0,0.2285,48,Paid,2027-05-09,642,Subprime
APP-004420,2024-12-23,3600.0,0.1163,36,Paid,2027-12-26,549,Subprime
APP-004421,2023-08-05,10700.0,0.1868,48,Paid,2027-08-08,728,Near-Prime
APP-004422,2022-10-02,5800.0,0.1349,48,Paid,2026-10-05,605,Subprime
APP-004423,2023-09-30,10500.0,0.1669,48,Paid,2027-10-03,722,Near-Prime
APP-004424,2023-01-10,9900.0,0.1628,24,Paid,2025-01-11,707,Near-Prime
APP-004425,2024-07-03,6200.0,0.1586,36,Paid,2027-07-06,614,Subprime
APP-004426,2024-06-29,5700.0,0.2801,36,Paid,2027-07-02,603,Subprime
APP-004427,2023-07-19,8700.0,0.158,36,Paid,2026-07-21,677,Subprime
APP-004428,2023-12-28,6300.0,0.1396,36,Paid,2026-12-30,617,Subprime
APP-004429,2023-01-01,8200.0,0.1419,24,Default,,665,Subprime
APP-004430,2022-07-20,7000.0,0.2322,36,Paid,2025-07-22,635,Subprime
APP-004431,2023-01-30,4400.0,0.0974,36,Paid,2026-02-01,570,Subprime
APP-004432,2022-08-25,3500.0,0.1419,48,Paid,2026-08-28,548,Subprime
APP-004433,2024-06-12,8500.0,0.2523,48,Paid,2028-06-15,671,Subprime
APP-004434,2024-06-04,6900.0,0.1922,24,Paid,2026-06-06,631,Subprime
APP-004435,2023-01-24,6900.0,0.1896,48,Paid,2027-01-27,632,Subprime
APP-004436,2024-01-29,9400.0,0.2866,24,Paid,2026-01-30,694,Near-Prime
APP-004437,2023-11-21,10300.0,0.1923,36,Default,,718,Near-Prime
APP-004438,2023-02-21,7500.0,0.1446,24,Default,,646,Subprime
APP-004439,2024-09-25,7300.0,0.1659,48,Paid,2028-09-28,642,Subprime
APP-004440,2025-03-16,9000.0,0.1232,36,Paid,2028-03-18,685,Near-Prime
APP-004441,2024-02-21,5300.0,0.2428,36,Paid,2027-02-23,592,Subprime
APP-004442,2022-08-07,8400.0,0.2087,36,Paid,2025-08-09,671,Subprime
APP-004443,2023-07-17,9100.0,0.2362,24,Default,,687,Near-Prime
APP-004444,2025-02-05,9400.0,0.2406,36,Paid,2028-02-08,694,Near-Prime
APP-004445,2024-12-18,4100.0,0.1593,36,Paid,2027-12-21,563,Subprime
APP-004446,2025-03-21,6500.0,0.1328,24,Paid,2027-03-23,621,Subprime
APP-004447,2025-01-04,6200.0,0.1774,48,Default,,616,Subprime
APP-004448,2024-08-29,8200.0,0.1364,36,Paid,2027-09-01,664,Subprime
APP-004449,2024-09-07,9000.0,0.1882,36,Paid,2027-09-10,684,Near-Prime
APP-004450,2024-08-14,11000.0,0.2366,24,Paid,2026-08-16,734,Near-Prime
APP-004451,2024-12-29,7000.0,0.1716,24,Paid,2026-12-31,635,Subprime
APP-004452,2024-01-29,7000.0,0.1875,36,Default,,635,Subprime
APP-004453,2023-08-18,10300.0,0.1753,36,Paid,2026-08-20,717,Near-Prime
APP-004454,2022-11-01,8600.0,0.2201,36,Paid,2025-11-03,674,Subprime
APP-004455,2023-11-27,10500.0,0.1466,36,Default,,723,Near-Prime
APP-004456,2025-02-10,8600.0,0.0702,36,Paid,2028-02-13,674,Subprime
APP-004457,2023-03-20,5700.0,0.2035,36,Paid,2026-03-22,602,Subprime
APP-004458,2022-11-16,5300.0,0.2294,48,Paid,2026-11-19,593,Subprime
APP-004459,2023-07-31,4900.0,0.2023,36,Paid,2026-08-02,582,Subprime
APP-004460,2024-09-27,9300.0,0.148,36,Paid,2027-09-30,693,Near-Prime
APP-004461,2022-08-25,10400.0,0.1232,36,Paid,2025-08-27,719,Near-Prime
APP-004462,2023-11-21,11700.0,0.2047,24,Paid,2025-11-22,752,Prime
APP-004463,2023-01-25,9700.0,0.1871,24,Default,,702,Near-Prime
APP-004464,2022-11-11,10300.0,0.1737,36,Paid,2025-11-13,718,Near-Prime
APP-004465,2025-04-01,6800.0,0.2711,48,Paid,2029-04-04,630,Subprime
APP-004466,2024-12-14,5700.0,0.1327,48,Default,,602,Subprime
APP-004467,2023-07-17,9700.0,0.2688,36,Paid,2026-07-19,702,Near-Prime
APP-004468,2024-11-29,8800.0,0.1816,36,Paid,2027-12-02,680,Near-Prime
APP-004469,2024-03-01,8200.0,0.0882,36,Paid,2027-03-04,665,Subprime
APP-004470,2024-12-13,8800.0,0.171,36,Paid,2027-12-16,679,Subprime
APP-004471,2024-09-26,8600.0,0.228,24,Paid,2026-09-28,676,Subprime
APP-004472,2024-04-17,10600.0,0.1617,36,Default,,724,Near-Prime
APP-004473,2024-11-29,10600.0,0.1063,36,Paid,2027-12-02,724,Near-Prime
APP-004474,2023-01-27,9100.0,0.1718,24,Paid,2025-01-28,687,Near-Prime
APP-004475,2024-12-12,9700.0,0.1371,24,Paid,2026-12-14,702,Near-Prime
APP-004476,2023-02-14,9000.0,0.2046,36,Paid,2026-02-16,685,Near-Prime
APP-004477,2023-06-30,7100.0,0.2187,36,Paid,2026-07-02,636,Subprime
APP-004478,2023-01-10,9500.0,0.1272,36,Paid,2026-01-12,697,Near-Prime
APP-004479,2023-08-04,5200.0,0.1447,24,Paid,2025-08-05,590,Subprime
APP-004480,2024-07-12,10100.0,0.2178,24,Paid,2026-07-14,712,Near-Prime
APP-004481,2023-02-14,5600.0,0.1371,36,Paid,2026-02-16,600,Subprime
APP-004482,2022-09-16,8600.0,0.1259,24,Paid,2024-09-17,674,Subprime
APP-004483,2023-08-02,6300.0,0.1211,36,Paid,2026-08-04,617,Subprime
APP-004484,2024-03-14,9100.0,0.1976,24,Paid,2026-03-16,687,Near-Prime
APP-004485,2023-12-26,7900.0,0.1955,36,Paid,2026-12-28,658,Subprime
APP-004486,2023-10-26,4800.0,0.1458,36,Paid,2026-10-28,580,Subprime
APP-004487,2023-05-10,8800.0,0.1803,36,Paid,2026-05-12,681,Near-Prime
APP-004488,2023-09-17,6800.0,0.2564,24,Paid,2025-09-18,631,Subprime
APP-004489,2024-04-06,9800.0,0.1313,24,Paid,2026-04-08,704,Near-Prime
APP-004490,2022-09-18,8000.0,0.0824,24,Paid,2024-09-19,660,Subprime
APP-004491,2025-05-07,8800.0,0.2028,48,Default,,679,Subprime
APP-004492,2024-02-25,6100.0,0.1745,48,Paid,2028-02-28,612,Subprime
APP-004493,2023-03-12,6800.0,0.1445,24,Paid,2025-03-13,630,Subprime
APP-004494,2025-04-20,7100.0,0.2126,36,Paid,2028-04-22,637,Subprime
APP-004495,2024-10-15,9700.0,0.222,36,Paid,2027-10-18,702,Near-Prime
APP-004496,2022-11-19,11400.0,0.0696,24,Paid,2024-11-20,743,Near-Prime
APP-004497,2022-11-14,6400.0,0.1474,36,Paid,2025-11-16,619,Subprime
APP-004498,2023-10-10,10200.0,0.2959,24,Paid,2025-10-11,713,Near-Prime
APP-004499,2024-12-02,3700.0,0.2092,36,Paid,2027-12-05,551,Subprime
APP-004500,2023-12-24,5600.0,0.2138,36,Paid,2026-12-26,600,Subprime
APP-004501,2024-02-12,6100.0,0.2386,36,Paid,2027-02-14,612,Subprime
APP-004502,2024-07-10,5300.0,0.1809,48,Default,,592,Subprime
APP-004503,2023-06-13,4800.0,0.2198,48,Paid,2027-06-16,580,Subprime
APP-004504,2023-02-10,8800.0,0.2159,48,Paid,2027-02-13,680,Near-Prime
APP-004505,2024-08-07,7600.0,0.207,36,Paid,2027-08-10,649,Subprime
APP-004506,2024-12-28,8800.0,0.1639,24,Default,,678,Subprime
APP-004507,2022-09-08,9400.0,0.1886,36,Paid,2025-09-10,694,Near-Prime
APP-004508,2023-05-05,8500.0,0.1506,48,Paid,2027-05-08,673,Subprime
APP-004509,2025-03-11,9300.0,0.1806,36,Paid,2028-03-13,692,Near-Prime
APP-004510,2023-08-02,7900.0,0.1216,48,Paid,2027-08-05,656,Subprime
APP-004511,2022-07-05,5600.0,0.1405,24,Paid,2024-07-06,600,Subprime
APP-004512,2024-05-01,10100.0,0.1659,36,Paid,2027-05-04,712,Near-Prime
APP-004513,2022-11-04,6800.0,0.1328,24,Paid,2024-11-05,630,Subprime
APP-004514,2025-03-25,6100.0,0.1547,36,Paid,2028-03-27,613,Subprime
APP-004515,2025-04-07,7600.0,0.1718,48,Paid,2029-04-10,651,Subprime
APP-004516,2025-06-23,6200.0,0.2001,36,Paid,2028-06-25,614,Subprime
APP-004517,2022-09-07,7200.0,0.2275,48,Paid,2026-09-10,639,Subprime
APP-004518,2024-07-16,8700.0,0.1568,36,Paid,2027-07-19,677,Subprime
APP-004519,2022-07-21,8700.0,0.2468,36,Paid,2025-07-23,677,Subprime
APP-004520,2022-12-04,6200.0,0.2269,48,Paid,2026-12-07,615,Subprime
APP-004521,2024-09-17,7000.0,0.2052,24,Paid,2026-09-19,635,Subprime
APP-004522,2022-08-19,10100.0,0.1877,48,Paid,2026-08-22,713,Near-Prime
APP-004523,2024-01-10,9000.0,0.196,24,Paid,2026-01-11,684,Near-Prime
APP-004524,2024-08-08,12200.0,0.2394,36,Paid,2027-08-11,763,Prime
APP-004525,2025-05-07,10400.0,0.2412,36,Paid,2028-05-09,719,Near-Prime
APP-004526,2025-04-14,10300.0,0.2467,48,Default,,717,Near-Prime
APP-004527,2024-10-15,5200.0,0.1821,36,Default,,590,Subprime
APP-004528,2024-09-26,9500.0,0.2077,36,Paid,2027-09-29,698,Near-Prime
APP-004529,2024-08-23,7900.0,0.2472,48,Paid,2028-08-26,657,Subprime
APP-004530,2024-09-25,6900.0,0.1488,36,Paid,2027-09-28,632,Subprime
APP-004531,2024-02-06,8300.0,0.1641,48,Paid,2028-02-09,668,Subprime
APP-004532,2024-10-15,9900.0,0.1808,36,Paid,2027-10-18,707,Near-Prime
APP-004533,2024-01-11,9000.0,0.225,24,Paid,2026-01-12,685,Near-Prime
APP-004534,2025-02-18,6200.0,0.2258,36,Paid,2028-02-21,616,Subprime
APP-004535,2024-07-21,9500.0,0.1685,24,Paid,2026-07-23,697,Near-Prime
APP-004536,2023-07-12,6700.0,0.1046,24,Paid,2025-07-13,628,Subprime
APP-004537,2024-09-14,8400.0,0.1923,36,Paid,2027-09-17,670,Subprime
APP-004538,2022-12-03,7400.0,0.1341,24,Paid,2024-12-04,644,Subprime
APP-004539,2025-04-08,7600.0,0.1055,36,Paid,2028-04-10,649,Subprime
APP-004540,2024-08-19,9500.0,0.1168,36,Paid,2027-08-22,698,Near-Prime
APP-004541,2023-10-20,5900.0,0.1963,36,Paid,2026-10-22,607,Subprime
APP-004542,2023-04-21,11900.0,0.2481,36,Paid,2026-04-23,757,Prime
APP-004543,2025-04-23,4400.0,0.1819,48,Default,,568,Subprime
APP-004544,2023-05-09,6800.0,0.1906,24,Paid,2025-05-10,630,Subprime
APP-004545,2025-02-07,8700.0,0.2391,36,Paid,2028-02-10,678,Subprime
APP-004546,2024-04-30,9200.0,0.1028,36,Paid,2027-05-03,689,Near-Prime
APP-004547,2024-07-04,7800.0,0.206,36,Paid,2027-07-07,654,Subprime
APP-004548,2024-10-30,7900.0,0.1794,36,Paid,2027-11-02,657,Subprime
APP-004549,2023-10-24,8800.0,0.2083,48,Paid,2027-10-27,680,Near-Prime
APP-004550,2024-09-24,7500.0,0.1558,48,Paid,2028-09-27,648,Subprime
APP-004551,2023-05-22,10800.0,0.1391,36,Paid,2026-05-24,729,Near-Prime
APP-004552,2024-03-27,9700.0,0.187,24,Paid,2026-03-29,701,Near-Prime
APP-004553,2023-04-02,9700.0,0.2625,36,Paid,2026-04-04,703,Near-Prime
APP-004554,2024-04-07,6100.0,0.223,48,Paid,2028-04-10,611,Subprime
APP-004555,2023-07-17,7800.0,0.1546,36,Paid,2026-07-19,656,Subprime
APP-004556,2023-05-03,7400.0,0.113,48,Paid,2027-05-06,644,Subprime
APP-004557,2025-05-19,6000.0,0.0959,36,Paid,2028-05-21,609,Subprime
APP-004558,2025-01-01,8700.0,0.2458,48,Default,,678,Subprime
APP-004559,2025-01-20,6900.0,0.1322,48,Default,,633,Subprime
APP-004560,2022-10-03,9300.0,0.1637,36,Paid,2025-10-05,692,Near-Prime
APP-004561,2025-03-17,5900.0,0.2461,24,Paid,2027-03-19,606,Subprime
APP-004562,2025-02-06,11400.0,0.0993,36,Paid,2028-02-09,745,Near-Prime
APP-004563,2025-01-22,6200.0,0.2546,48,Paid,2029-01-25,615,Subprime
APP-004564,2025-04-30,8400.0,0.1673,48,Paid,2029-05-03,670,Subprime
APP-004565,2023-06-09,9600.0,0.1226,24,Paid,2025-06-10,699,Near-Prime
APP-004566,2022-09-29,6900.0,0.1676,36,Default,,631,Subprime
APP-004567,2023-03-24,9700.0,0.1439,48,Default,,702,Near-Prime
APP-004568,2024-01-17,5500.0,0.202,36,Paid,2027-01-19,598,Subprime
APP-004569,2023-01-25,10900.0,0.1476,48,Paid,2027-01-28,732,Near-Prime
APP-004570,2022-10-07,8000.0,0.0844,48,Paid,2026-10-10,660,Subprime
APP-004571,2024-10-23,6800.0,0.169,48,Paid,2028-10-26,630,Subprime
APP-004572,2025-06-21,7400.0,0.1122,24,Paid,2027-06-23,645,Subprime
APP-004573,2024-04-16,9600.0,0.1902,24,Paid,2026-04-18,700,Near-Prime
APP-004574,2025-06-13,6800.0,0.1206,24,Paid,2027-06-15,630,Subprime
APP-004575,2022-10-11,6500.0,0.1556,48,Default,,622,Subprime
APP-004576,2025-03-25,7600.0,0.1891,36,Paid,2028-03-27,648,Subprime
APP-004577,2023-10-04,5600.0,0.1694,24,Paid,2025-10-05,601,Subprime
APP-004578,2023-04-10,11600.0,0.1925,36,Paid,2026-04-12,751,Prime
APP-004579,2023-07-30,6900.0,0.214,36,Paid,2026-08-01,631,Subprime
APP-004580,2022-09-06,9700.0,0.1221,48,Paid,2026-09-09,701,Near-Prime
APP-004581,2023-06-05,8400.0,0.1768,36,Paid,2026-06-07,670,Subprime
APP-004582,2024-11-21,6000.0,0.05,36,Paid,2027-11-24,610,Subprime
APP-004583,2023-08-10,8000.0,0.1924,24,Paid,2025-08-11,659,Subprime
APP-004584,2022-12-26,9600.0,0.165,48,Paid,2026-12-29,699,Near-Prime
APP-004585,2025-01-15,7600.0,0.1308,24,Paid,2027-01-17,650,Subprime
APP-004586,2024-07-18,10400.0,0.1958,36,Paid,2027-07-21,719,Near-Prime
APP-004587,2024-09-02,10000.0,0.2386,24,Paid,2026-09-04,711,Near-Prime
APP-004588,2024-06-08,9800.0,0.1562,24,Paid,2026-06-10,705,Near-Prime
APP-004589,2024-08-02,7100.0,0.1328,24,Paid,2026-08-04,637,Subprime
APP-004590,2022-10-07,5800.0,0.1883,36,Paid,2025-10-09,606,Subprime
APP-004591,2023-04-10,6800.0,0.1132,36,Paid,2026-04-12,629,Subprime
APP-004592,2022-10-24,8400.0,0.147,24,Paid,2024-10-25,669,Subprime
APP-004593,2023-03-18,9100.0,0.2411,36,Paid,2026-03-20,687,Near-Prime
APP-004594,2025-02-23,3700.0,0.1831,48,Paid,2029-02-26,551,Subprime
APP-004595,2023-08-30,8000.0,0.086,24,Paid,2025-08-31,659,Subprime
APP-004596,2025-04-01,8300.0,0.0902,24,Paid,2027-04-03,667,Subprime
APP-004597,2025-04-22,7400.0,0.1881,36,Paid,2028-04-24,646,Subprime
APP-004598,2024-03-04,10600.0,0.2231,48,Paid,2028-03-07,724,Near-Prime
APP-004599,2025-02-07,8800.0,0.0991,36,Paid,2028-02-10,681,Near-Prime
APP-004600,2023-06-13,10600.0,0.2025,48,Paid,2027-06-16,725,Near-Prime
APP-004601,2023-05-18,7600.0,0.2465,36,Paid,2026-05-20,649,Subprime
APP-004602,2025-06-26,9900.0,0.2744,36,Paid,2028-06-28,706,Near-Prime
APP-004603,2025-06-10,11300.0,0.1966,24,Paid,2027-06-12,741,Near-Prime
APP-004604,2022-07-17,10600.0,0.2053,36,Paid,2025-07-19,725,Near-Prime
APP-004605,2022-12-09,5800.0,0.0733,24,Default,,605,Subprime
APP-004606,2024-11-18,7500.0,0.285,36,Paid,2027-11-21,647,Subprime
APP-004607,2025-05-04,7300.0,0.1512,24,Paid,2027-05-06,642,Subprime
APP-004608,2022-10-24,9000.0,0.1333,36,Paid,2025-10-26,684,Near-Prime
APP-004609,2024-02-02,9400.0,0.1672,48,Paid,2028-02-05,694,Near-Prime
APP-004610,2023-09-13,6300.0,0.2556,36,Paid,2026-09-15,618,Subprime
APP-004611,2023-09-03,8100.0,0.2904,24,Paid,2025-09-04,663,Subprime
APP-004612,2022-12-02,4000.0,0.1863,36,Paid,2025-12-04,559,Subprime
APP-004613,2025-06-03,10900.0,0.2299,36,Paid,2028-06-05,732,Near-Prime
APP-004614,2024-07-08,7000.0,0.1822,24,Paid,2026-07-10,634,Subprime
APP-004615,2022-11-13,8100.0,0.1281,36,Default,,662,Subprime
APP-004616,2025-04-03,7400.0,0.2538,36,Default,,644,Subprime
APP-004617,2024-03-12,10300.0,0.1489,36,Paid,2027-03-15,717,Near-Prime
APP-004618,2024-06-26,2300.0,0.2568,48,Paid,2028-06-29,518,Subprime
APP-004619,2023-10-30,8000.0,0.2449,24,Paid,2025-10-31,659,Subprime
APP-004620,2024-08-22,7800.0,0.2107,24,Paid,2026-08-24,654,Subprime
APP-004621,2025-01-30,7100.0,0.2714,36,Default,,637,Subprime
APP-004622,2024-11-22,11500.0,0.2916,48,Paid,2028-11-25,746,Near-Prime
APP-004623,2022-10-16,6200.0,0.1712,36,Paid,2025-10-18,615,Subprime
APP-004624,2023-12-17,9500.0,0.1396,24,Paid,2025-12-18,698,Near-Prime
APP-004625,2022-08-03,8700.0,0.0868,36,Paid,2025-08-05,677,Subprime
APP-004626,2024-11-02,10500.0,0.2922,36,Paid,2027-11-05,723,Near-Prime
APP-004627,2023-09-26,6700.0,0.158,36,Paid,2026-09-28,626,Subprime
APP-004628,2025-03-11,6500.0,0.2368,36,Paid,2028-03-13,623,Subprime
APP-004629,2024-11-22,10200.0,0.1429,48,Paid,2028-11-25,714,Near-Prime
APP-004630,2023-11-07,8900.0,0.2569,24,Paid,2025-11-08,681,Near-Prime
APP-004631,2022-10-27,4900.0,0.145,36,Paid,2025-10-29,582,Subprime
APP-004632,2023-08-07,6900.0,0.1204,36,Paid,2026-08-09,633,Subprime
APP-004633,2025-04-25,8800.0,0.1696,48,Paid,2029-04-28,679,Subprime
